"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","8.55"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","26","23","0","0","15","1.4","0.17","0","15","0","0"
"7","27","0","0","0","15","1.4","0.17","0","15","0","0"
"7","27","1","0","0","14","1.6","0.17","0","14","0","0"
"7","27","2","0","0","14","1.9","0.17","0","14","0","0"
"7","27","3","0","0","14","2.1","0.17","0","14","0","0"
"7","27","4","0","0","14","2.4","0.17","0","14","0","0"
"7","27","5","0","0","16","3.1","0.17","0","0","0","0"
"7","27","6","220","71","18","3.6","0.17","74.365","19.006","522.879","470.463"
"7","27","7","372","143","20","3.7","0.17","172.139","22.573","1106.739","1033.634"
"7","27","8","479","198","23","3.9","0.17","351.241","28.49","2406.241","2287.09"
"7","27","9","556","237","24","4.1","0.17","538.927","32.578","3804.818","3636.11"
"7","27","10","650","238","25","4.3","0.17","720.575","36.348","4994.389","4783.529"
"7","27","11","683","248","26","4.6","0.17","864.571","39.184","5899.082","5656.165"
"7","27","12","393","396","27","4.7","0.17","802.296","39.067","5441.003","5214.318"
"7","27","13","675","260","27","4.8","0.17","985.679","41.74","6639.366","6370.218"
"7","27","14","657","246","27","4.7","0.17","948.848","41.403","6424.44","6162.908"
"7","27","15","621","225","27","4.5","0.17","847.539","40.23","5807.124","5567.466"
"7","27","16","557","196","26","4","0.17","683.232","37.442","4779.363","4576.122"
"7","27","17","457","154","25","3.1","0.17","477.125","34.184","3407.883","3253.24"
"7","27","18","274","99","22","2.1","0.17","235.973","27.394","1676.076","1582.797"
"7","27","19","64","22","20","1.6","0.17","40.5","20.929","194.397","153.62"
"7","27","20","0","0","19","1.6","0.17","0","19","0","0"
"7","27","21","0","0","18","1.5","0.17","0","18","0","0"
"7","27","22","0","0","18","1.5","0.17","0","18","0","0"
"7","27","23","0","0","17","1.5","0.17","0","17","0","0"
"7","28","0","0","0","17","1.7","0.17","0","17","0","0"
"7","28","1","0","0","17","1.8","0.17","0","17","0","0"
"7","28","2","0","0","17","1.8","0.17","0","17","0","0"
"7","28","3","0","0","17","1.8","0.17","0","17","0","0"
"7","28","4","0","0","16","1.6","0.17","0","16","0","0"
"7","28","5","0","0","17","1.8","0.17","0","0","0","0"
"7","28","6","248","67","19","2.2","0.17","71.332","20.151","498.499","446.946"
"7","28","7","435","125","21","2.4","0.17","161.212","23.884","999.083","929.793"
"7","28","8","554","166","24","2.7","0.17","348.414","30.563","2351.866","2234.641"
"7","28","9","636","193","25","2.6","0.17","542.642","35.97","3787.963","3619.851"
"7","28","10","688","211","26","2.3","0.17","722.039","41.72","4903.034","4695.412"
"7","28","11","709","228","27","2.1","0.17","867.247","46.793","5741.342","5504.015"
"7","28","12","695","250","28","2","0.17","954.313","50.346","6206.095","5952.3"
"7","28","13","723","225","28","1.9","0.17","997.546","51.876","6450.519","6188.063"
"7","28","14","194","411","28","1.7","0.17","639.298","43.805","4251.019","4066.5"
"7","28","15","618","224","28","1.5","0.17","843.319","50.058","5551.029","5320.446"
"7","28","16","551","195","27","1.2","0.17","676.861","46","4573.449","4377.505"
"7","28","17","273","166","26","1","0.17","365.344","36.74","2560.455","2435.839"
"7","28","18","299","98","25","0.8","0.17","245.283","32.56","1706.59","1612.23"
"7","28","19","66","24","24","0.7","0.17","43.282","25.209","193.449","152.706"
"7","28","20","0","0","23","0.8","0.17","0","23","0","0"
"7","28","21","0","0","22","0.8","0.17","0","22","0","0"
"7","28","22","0","0","21","0.8","0.17","0","21","0","0"
"7","28","23","0","0","20","0.8","0.17","0","20","0","0"
"7","29","0","0","0","20","0.9","0.17","0","20","0","0"
"7","29","1","0","0","19","0.9","0.17","0","19","0","0"
"7","29","2","0","0","18","0.9","0.17","0","18","0","0"
"7","29","3","0","0","18","0.9","0.17","0","18","0","0"
"7","29","4","0","0","18","0.9","0.17","0","18","0","0"
"7","29","5","0","0","18","1.3","0.17","0","0","0","0"
"7","29","6","239","69","20","1.6","0.17","74.19","21.41","515.766","463.602"
"7","29","7","451","121","22","1.4","0.17","158.973","25.473","971.667","903.348"
"7","29","8","343","206","25","1.2","0.17","310.611","33.103","2095.295","1987.161"
"7","29","9","394","272","27","1.4","0.17","480.011","39.409","3282.787","3132.576"
"7","29","10","491","296","28","1.5","0.17","657.414","44.854","4389.8","4200.363"
"7","29","11","431","360","28","1.5","0.17","751.872","47.395","4942.301","4733.288"
"7","29","12","485","374","29","1.6","0.17","874.618","51.199","5649.946","5415.858"
"7","29","13","477","365","29","1.8","0.17","891.29","50.7","5773.801","5535.324"
"7","29","14","779","163","29","2","0.17","975.647","51.955","6340.22","6081.672"
"7","29","15","751","147","29","2.3","0.17","877.644","48.503","5829.738","5589.279"
"7","29","16","585","163","28","2.5","0.17","672.102","42.379","4615.229","4417.804"
"7","29","17","355","152","27","2.3","0.17","400.787","35.88","2831.491","2697.272"
"7","29","18","282","82","25","1.8","0.17","225.065","30.471","1573.947","1484.287"
"7","29","19","47","23","23","1.5","0.17","35.636","23.791","150.044","110.839"
"7","29","20","0","0","23","1.6","0.17","0","23","0","0"
"7","29","21","0","0","23","1.8","0.17","0","23","0","0"
"7","29","22","0","0","22","1.9","0.17","0","22","0","0"
"7","29","23","0","0","22","1.9","0.17","0","22","0","0"
"7","30","0","0","0","22","1.9","0.17","0","22","0","0"
"7","30","1","0","0","21","2","0.17","0","21","0","0"
"7","30","2","0","0","21","2","0.17","0","21","0","0"
"7","30","3","0","0","21","2.1","0.17","0","21","0","0"
"7","30","4","0","0","21","2.4","0.17","0","21","0","0"
"7","30","5","0","0","21","2.8","0.17","0","0","0","0"
"7","30","6","0","7","21","3.2","0.17","6.849","21.127","42.22","6.836"
"7","30","7","1","117","22","3.3","0.17","111.149","24.016","782.115","720.513"
"7","30","8","0","94","23","3.7","0.17","92.399","24.579","636.315","579.879"
"7","30","9","342","287","25","4.2","0.17","464.428","32.299","3263.113","3113.6"
"7","30","10","50","347","27","4.5","0.17","376.934","32.731","2591.893","2466.163"
"7","30","11","793","164","28","4.6","0.17","874.064","41.355","5927.991","5684.051"
"7","30","12","203","457","29","4.8","0.17","672.506","38.942","4543.323","4348.446"
"7","30","13","861","135","29","4.9","0.17","1028.462","44.24","6879.912","6602.241"
"7","30","14","878","114","29","5","0.17","1013.328","43.855","6816.506","6541.081"
"7","30","15","867","98","28","4.9","0.17","922.913","41.737","6311.171","6053.652"
"7","30","16","825","85","27","4.7","0.17","767.39","38.735","5370.014","5145.845"
"7","30","17","738","72","26","4.1","0.17","562.126","35.327","4029.714","3853.037"
"7","30","18","575","54","24","3","0.17","320.5","30.24","2260.03","2146.059"
"7","30","19","232","20","22","2","0.17","75.111","23.454","297.945","253.5"
"7","30","20","0","0","20","1.7","0.17","0","20","0","0"
"7","30","21","0","0","19","1.6","0.17","0","19","0","0"
"7","30","22","0","0","19","1.7","0.17","0","19","0","0"
"7","30","23","0","0","19","1.9","0.17","0","19","0","0"
"7","31","0","0","0","18","2.2","0.17","0","18","0","0"
"7","31","1","0","0","18","2.4","0.17","0","18","0","0"
"7","31","2","0","0","18","2.3","0.17","0","18","0","0"
"7","31","3","0","0","18","2.1","0.17","0","18","0","0"
"7","31","4","0","0","18","1.9","0.17","0","18","0","0"
"7","31","5","0","0","18","2.2","0.17","0","0","0","0"
"7","31","6","382","51","20","2.5","0.17","66.592","20.827","463.218","412.916"
"7","31","7","611","80","23","2.5","0.17","141.426","25.231","792.174","730.216"
"7","31","8","371","198","25","2.9","0.17","312.801","30.763","2125.148","2015.957"
"7","31","9","815","105","26","3.2","0.17","557.55","36.179","3906.525","3734.213"
"7","31","10","846","118","27","3.4","0.17","744.821","40.436","5102.052","4887.377"
"7","31","11","869","124","28","3.6","0.17","896.614","43.811","6027.658","5780.186"
"7","31","12","879","126","29","3.7","0.17","994.763","46.381","6597.732","6330.059"
"7","31","13","869","129","29","3.8","0.17","1029.793","46.752","6819.994","6544.446"
"7","31","14","862","119","29","3.8","0.17","1001.697","46.305","6672.403","6402.085"
"7","31","15","839","106","29","3.6","0.17","905.299","45.149","6106.252","5855.994"
"7","31","16","793","92","28","3.3","0.17","753.891","42.115","5203.046","4984.792"
"7","31","17","707","77","27","2.7","0.17","547.4","38.333","3875.379","3704.171"
"7","31","18","546","55","24","1.7","0.17","308.563","31.684","2159.451","2049.045"
"7","31","19","0","20","21","0.9","0.15","19.816","21.517","87.549","50.558"
"7","31","20","0","0","20","1","0.15","0","20","0","0"
"7","31","21","0","0","19","1.2","0.15","0","19","0","0"
"7","31","22","0","0","19","1.3","0.15","0","19","0","0"
"7","31","23","0","0","19","1.4","0.15","0","19","0","0"
"8","1","0","0","0","18","1.5","0.15","0","18","0","0"
"8","1","1","0","0","18","1.4","0.15","0","18","0","0"
"8","1","2","0","0","18","1.3","0.15","0","18","0","0"
"8","1","3","0","0","17","1.4","0.15","0","17","0","0"
"8","1","4","0","0","17","1.6","0.15","0","17","0","0"
"8","1","5","0","0","17","2.3","0.15","0","0","0","0"
"8","1","6","0","40","19","2.9","0.15","38.994","19.761","263.141","219.928"
"8","1","7","50","135","20","3.2","0.15","127.616","22.311","892.859","827.333"
"8","1","8","24","194","21","3.4","0.15","192.801","24.445","1362.263","1280.104"
"8","1","9","0","76","22","3.4","0.15","74.382","23.335","504.682","452.911"
"8","1","10","99","377","23","3.3","0.15","439.259","31.018","3056.878","2914.672"
"8","1","11","111","428","24","3.2","0.15","523.528","33.741","3600.075","3438.622"
"8","1","12","58","416","25","3","0.15","479.008","34.216","3271.764","3121.944"
"8","1","13","13","249","26","3","0.15","260.731","30.994","1775.759","1678.948"
"8","1","14","26","318","26","3","0.15","356.506","32.861","2440.728","2320.354"
"8","1","15","19","256","26","3","0.15","275.44","31.296","1896.143","1795.067"
"8","1","16","275","249","25","2.9","0.15","503.311","34.994","3529.552","3370.598"
"8","1","17","487","134","24","2.4","0.15","469.165","34.264","3355.838","3203.039"
"8","1","18","308","89","23","1.8","0.15","241.921","28.906","1702.86","1608.633"
"8","1","19","56","19","21","1.5","0.15","34.095","21.756","142.009","103.089"
"8","1","20","0","0","20","1.7","0.15","0","20","0","0"
"8","1","21","0","0","19","1.9","0.15","0","19","0","0"
"8","1","22","0","0","18","1.7","0.15","0","18","0","0"
"8","1","23","0","0","18","1.5","0.15","0","18","0","0"
"8","2","0","0","0","18","1.4","0.15","0","18","0","0"
"8","2","1","0","0","18","1.4","0.15","0","18","0","0"
"8","2","2","0","0","18","1.5","0.15","0","18","0","0"
"8","2","3","0","0","18","1.7","0.15","0","18","0","0"
"8","2","4","0","0","18","1.9","0.15","0","18","0","0"
"8","2","5","0","0","18","2.4","0.15","0","0","0","0"
"8","2","6","202","66","20","2.9","0.15","70.047","21.05","484.798","433.731"
"8","2","7","237","132","22","3.3","0.15","139.845","24.32","912.648","846.421"
"8","2","8","0","146","24","3.9","0.15","140.627","26.342","978.15","909.602"
"8","2","9","364","278","25","4.4","0.15","463.71","32.141","3263.243","3113.725"
"8","2","10","399","329","26","4.8","0.15","614.979","35.089","4263.873","4078.898"
"8","2","11","28","340","26","4.9","0.15","362.86","31.272","2495.031","2372.733"
"8","2","12","174","456","27","4.7","0.15","640.674","36.626","4365.541","4176.964"
"8","2","13","598","297","26","4.3","0.15","939.213","41.067","6344.038","6085.355"
"8","2","14","221","402","26","3.8","0.15","653.523","37.186","4470.654","4278.353"
"8","2","15","494","281","26","3.2","0.15","783.139","40.825","5347.242","5123.879"
"8","2","16","214","257","25","2.5","0.15","453.764","34.657","3176.729","3030.277"
"8","2","17","419","136","24","1.7","0.15","428.277","34.773","3049.806","2907.851"
"8","2","18","0","38","23","1.1","0.15","37.06","24.05","248.107","205.427"
"8","2","19","0","4","22","0.9","0.15","3.886","22.101","15.696","0"
"8","2","20","0","0","21","1.3","0.15","0","21","0","0"
"8","2","21","0","0","20","2.1","0.15","0","20","0","0"
"8","2","22","0","0","19","2.9","0.15","0","19","0","0"
"8","2","23","0","0","18","3.4","0.15","0","18","0","0"
"8","3","0","0","0","17","3.5","0.15","0","17","0","0"
"8","3","1","0","0","16","3.4","0.15","0","16","0","0"
"8","3","2","0","0","15","3.3","0.15","0","15","0","0"
"8","3","3","0","0","14","3.2","0.15","0","14","0","0"
"8","3","4","0","0","14","3.2","0.15","0","14","0","0"
"8","3","5","0","0","14","3.3","0.15","0","14","0","0"
"8","3","6","0","41","14","3.6","0.15","39.842","14.693","274.716","231.093"
"8","3","7","39","130","15","3.6","0.15","121.982","17.081","873.867","809.014"
"8","3","8","16","183","17","3.5","0.15","179.972","20.171","1292.241","1212.563"
"8","3","9","44","277","18","3.3","0.15","288.555","23.243","2062.709","1955.73"
"8","3","10","128","381","19","3.2","0.15","465.46","27.637","3289.435","3138.989"
"8","3","11","107","424","20","3.1","0.15","515.866","29.761","3602.874","3441.321"
"8","3","12","253","443","21","3","0.15","710.889","34.773","4891.883","4684.655"
"8","3","13","514","347","22","2.9","0.15","905.593","39.98","6136.537","5885.207"
"8","3","14","453","322","22","2.8","0.15","818.047","38.544","5596.161","5363.978"
"8","3","15","864","109","21","2.6","0.15","927.232","40.571","6372.267","6112.584"
"8","3","16","805","99","21","2.3","0.15","766.767","38.138","5379.129","5154.637"
"8","3","17","712","83","20","1.7","0.15","553.713","33.998","3990.118","3814.844"
"8","3","18","358","70","18","1.1","0.15","239.942","24.879","1711.002","1616.486"
"8","3","19","0","22","16","0.8","0.15","22.477","16.604","102.333","64.818"
"8","3","20","0","0","15","0.9","0.15","0","15","0","0"
"8","3","21","0","0","15","1","0.15","0","15","0","0"
"8","3","22","0","0","14","1","0.15","0","14","0","0"
"8","3","23","0","0","14","0.9","0.15","0","14","0","0"
"8","4","0","0","0","13","0.8","0.15","0","13","0","0"
"8","4","1","0","0","12","0.8","0.15","0","12","0","0"
"8","4","2","0","0","12","0.7","0.15","0","12","0","0"
"8","4","3","0","0","12","0.6","0.15","0","12","0","0"
"8","4","4","0","0","12","0.5","0.15","0","12","0","0"
"8","4","5","0","0","13","0.3","0.15","0","13","0","0"
"8","4","6","0","30","14","0.4","0.15","29.25","14.998","198.458","157.538"
"8","4","7","399","108","16","0.7","0.15","133.601","19.54","831.169","767.829"
"8","4","8","559","142","18","1","0.15","319.651","26.653","2171.327","2060.499"
"8","4","9","134","309","19","1.2","0.15","366.258","29.009","2582.624","2457.223"
"8","4","10","214","378","20","1.3","0.15","525.258","34.136","3634.272","3471.607"
"8","4","11","451","347","21","1.4","0.15","751.259","40.947","5076.079","4862.325"
"8","4","12","879","136","22","1.4","0.15","999.86","48.795","6566.956","6300.374"
"8","4","13","879","132","23","1.5","0.15","1036.78","50.232","6770.224","6496.439"
"8","4","14","863","127","23","1.5","0.15","1005.016","49.447","6610.256","6342.14"
"8","4","15","825","120","23","1.5","0.15","908.971","46.941","6086.409","5836.854"
"8","4","16","107","255","23","1.4","0.15","356.794","32.48","2499.1","2376.658"
"8","4","17","678","86","22","1.1","0.15","535.582","37.53","3803.628","3634.962"
"8","4","18","505","60","21","0.8","0.15","291.785","30.045","2044.546","1938.211"
"8","4","19","146","17","19","0.7","0.15","51.201","20.348","204.148","163.025"
"8","4","20","0","0","18","0.7","0.15","0","18","0","0"
"8","4","21","0","0","17","0.8","0.15","0","17","0","0"
"8","4","22","0","0","16","0.9","0.15","0","16","0","0"
"8","4","23","0","0","15","1","0.15","0","15","0","0"
"8","5","0","0","0","14","1","0.15","0","14","0","0"
"8","5","1","0","0","14","1.1","0.15","0","14","0","0"
"8","5","2","0","0","13","1.1","0.15","0","13","0","0"
"8","5","3","0","0","13","1.1","0.15","0","13","0","0"
"8","5","4","0","0","13","1.2","0.15","0","13","0","0"
"8","5","5","0","0","14","1.5","0.15","0","14","0","0"
"8","5","6","387","48","15","2","0.15","66.004","15.865","466.868","416.436"
"8","5","7","282","124","17","1.9","0.15","136.777","19.881","893.965","828.399"
"8","5","8","683","105","19","2","0.15","326.491","25.987","2201.359","2089.468"
"8","5","9","695","168","21","2.1","0.15","541.256","33.125","3827.562","3658.048"
"8","5","10","719","197","22","2.2","0.15","722.401","38.134","4984.069","4773.575"
"8","5","11","733","215","23","2.4","0.15","866.763","41.786","5863.834","5622.166"
"8","5","12","445","370","24","2.5","0.15","827.89","41.586","5567.972","5336.788"
"8","5","13","490","352","24","2.5","0.15","886.119","42.882","5935.415","5691.211"
"8","5","14","366","361","24","2.7","0.15","763.598","39.684","5193.125","4975.224"
"8","5","15","285","321","24","2.7","0.15","623.878","36.81","4311.769","4125.098"
"8","5","16","107","253","23","2.4","0.15","354.583","30.658","2502.05","2379.504"
"8","5","17","221","162","22","2","0.15","325.404","29.65","2340.636","2223.81"
"8","5","18","105","83","20","1.9","0.15","137.509","23.276","971.149","902.849"
"8","5","19","0","10","18","2.4","0.15","9.737","18.183","42.2","6.816"
"8","5","20","0","0","17","2.9","0.15","0","17","0","0"
"8","5","21","0","0","16","3.2","0.15","0","16","0","0"
"8","5","22","0","0","16","3.5","0.15","0","16","0","0"
"8","5","23","0","0","16","3.8","0.15","0","16","0","0"
"8","6","0","0","0","15","3.9","0.15","0","15","0","0"
"8","6","1","0","0","15","3.8","0.15","0","15","0","0"
"8","6","2","0","0","15","3.5","0.15","0","15","0","0"
"8","6","3","0","0","16","2.8","0.15","0","16","0","0"
"8","6","4","0","0","16","1.8","0.15","0","16","0","0"
